HorseName,RaceID,FinishPosition,Distance,Surface_Dirt,Surface_Turf,AvgPastFinishPosition,WinRate,DistanceSuitability,JockeyWinRate,FieldStrength,SurfaceWinRate
c c cruise control,CD-05-29-23-R03,7,0.5333333333333333,False,True,6.0,0.0,0.4,0.08771929824561403,4.745,0.0
santa fe gold,CD-05-29-23-R03,3,0.5333333333333333,False,True,3.6,0.4,1.5,0.05555555555555555,4.745,0.0
royal air force,CD-05-29-23-R04,8,0.5333333333333333,True,False,3.4,0.0,0.2,0.15,6.094444444444445,0.0
spuns son,CD-05-29-23-R04,4,0.5333333333333333,True,False,6.0,0.0,1.1,0.2,6.094444444444445,0.0
storm strategy,CD-05-29-23-R04,3,0.5333333333333333,True,False,2.8,0.0,0.1,0.0,6.094444444444445,0.0
moon over dubai,CD-05-29-23-R04,9,0.5333333333333333,True,False,7.8,0.0,1.1,0.05555555555555555,6.094444444444445,0.0
t law,CD-05-29-23-R04,1,0.5333333333333333,True,False,6.0,0.0,5.2,0.20930232558139536,6.094444444444445,0.0
schmear,CD-05-29-23-R04,7,0.5333333333333333,True,False,8.5,0.0,5.2,0.06666666666666667,6.094444444444445,0.0
noble connection,CD-05-29-23-R04,6,0.5333333333333333,True,False,6.25,0.0,2.1,0.09210526315789473,6.094444444444445,0.0
my favorite uncle,CD-05-29-23-R04,5,0.5333333333333333,True,False,5.6,0.0,1.0,0.17307692307692307,6.094444444444445,0.0
northwind,CD-05-29-23-R04,2,0.5333333333333333,True,False,8.5,0.0,6.1,0.09615384615384616,6.094444444444445,0.0
born flawless,CD-05-29-23-R05,3,0.2,True,False,6.0,0.2,0.5,0.125,4.4399999999999995,0.2
baby quinn,CD-05-29-23-R05,4,0.2,True,False,4.0,0.2,0.3,0.0,4.4399999999999995,0.2
multi platinum,CD-05-29-23-R05,5,0.2,True,False,4.8,0.0,0.2,0.05555555555555555,4.4399999999999995,0.0
lemon drop shot,CD-05-29-23-R05,2,0.2,True,False,2.0,0.2,0.3,0.06896551724137931,4.4399999999999995,0.2
carbonite,CD-05-29-23-R05,1,0.2,True,False,5.4,0.0,0.8,0.1388888888888889,4.4399999999999995,0.0
angaston,CD-05-29-23-R06,5,0.13333333333333333,False,True,4.0,0.2,0.1,0.125,4.8,0.2
friar laurence,CD-05-29-23-R06,10,0.13333333333333333,False,True,5.4,0.0,0.7,0.13333333333333333,4.8,0.0
agent peter graves,CD-05-29-23-R06,3,0.13333333333333333,False,True,4.2,0.0,0.3,0.175,4.8,0.0
diamond city,CD-05-29-23-R06,2,0.13333333333333333,False,True,4.6,0.2,0.4,0.0,4.8,0.0
prime factor,CD-05-29-23-R06,6,0.13333333333333333,False,True,4.6,0.0,0.7,0.1388888888888889,4.8,0.0
let my people go,CD-05-29-23-R06,1,0.13333333333333333,False,True,6.4,0.2,0.8,0.17307692307692307,4.8,0.0
gregory's pride,CD-05-29-23-R06,4,0.13333333333333333,False,True,3.8,0.2,0.5,0.20930232558139536,4.8,0.2
major blue,CD-05-29-23-R06,7,0.13333333333333333,False,True,5.0,0.4,2.2,0.18045112781954886,4.8,0.0
sail at sunrise,CD-05-29-23-R06,8,0.13333333333333333,False,True,5.2,0.0,0.8,0.03333333333333333,4.8,0.0
sutherland,CD-05-29-23-R06,9,0.13333333333333333,False,True,4.8,0.2,1.2,0.05555555555555555,4.8,0.0
little sister sue,CD-05-29-23-R07,3,0.26666666666666666,True,False,3.8,0.0,0.4,0.0,4.85625,0.0
goodbye fog,CD-05-29-23-R07,4,0.26666666666666666,True,False,0.0,0.0,6.5,0.06666666666666667,4.85625,0.0
brylee,CD-05-29-23-R07,8,0.26666666666666666,True,False,7.75,0.0,1.4,0.19047619047619047,4.85625,0.0
mystify,CD-05-29-23-R07,7,0.26666666666666666,True,False,5.6,0.0,0.7,0.20930232558139536,4.85625,0.0
red hot jeanie,CD-05-29-23-R07,1,0.26666666666666666,True,False,4.0,0.0,4.0,0.16,4.85625,0.0
storm haven,CD-05-29-23-R07,2,0.26666666666666666,True,False,4.5,0.0,4.1,0.09210526315789473,4.85625,0.0
bamberooski,CD-05-29-23-R07,6,0.26666666666666666,True,False,6.2,0.0,1.6,0.1388888888888889,4.85625,0.0
itsablingthing,CD-05-29-23-R07,5,0.26666666666666666,True,False,7.0,0.0,4.1,0.0,4.85625,0.0
spirit wind,CD-05-29-23-R08,4,0.2,True,False,1.2,0.8,0.3,0.09210526315789473,2.84,0.8
marissa's lady,CD-05-29-23-R08,5,0.2,True,False,2.6,0.4,0.8,0.17307692307692307,2.84,0.4
last leaf,CD-05-29-23-R08,3,0.2,True,False,4.4,0.0,0.6,0.08771929824561403,2.84,0.0
echo zulu,CD-05-29-23-R08,1,0.2,True,False,1.8,0.6,2.0,0.20930232558139536,2.84,0.6
fire on time,CD-05-29-23-R08,2,0.2,True,False,4.2,0.4,0.4,0.175,2.84,0.4
blessing the flag,CD-05-29-23-R09,6,0.6,False,True,3.4,0.0,0.9,0.16666666666666666,4.420833333333333,0.0
mad caper,CD-05-29-23-R09,12,0.6,False,True,5.5,0.0,6.6,0.1875,4.420833333333333,0.0
abbreviation,CD-05-29-23-R09,10,0.6,False,True,4.0,0.0,2.4,0.06666666666666667,4.420833333333333,0.0
lady dynamo,CD-05-29-23-R09,4,0.6,False,True,4.5,0.0,6.3,0.0,4.420833333333333,0.0
boppy,CD-05-29-23-R09,3,0.6,False,True,2.0,0.0,7.4,0.19047619047619047,4.420833333333333,0.0
summertime rose,CD-05-29-23-R09,9,0.6,False,True,5.75,0.0,2.6,0.09615384615384616,4.420833333333333,0.0
dixie supreme,CD-05-29-23-R09,7,0.6,False,True,6.5,0.0,5.7,0.15,4.420833333333333,0.0
harmonica,CD-05-29-23-R09,8,0.6,False,True,6.0,0.0,4.3,0.16,4.420833333333333,0.0
sri lanka,CD-05-29-23-R09,2,0.6,False,True,3.0,0.0,5.7,0.20930232558139536,4.420833333333333,0.0
freydis the red fr,CD-05-29-23-R09,1,0.6,False,True,3.4,0.0,0.8,0.09210526315789473,4.420833333333333,0.0
rosy tomorrows,CD-05-29-23-R09,11,0.6,False,True,5.0,0.0,5.9,0.1388888888888889,4.420833333333333,0.0
holy foley,CD-05-29-23-R09,5,0.6,False,True,4.0,0.0,1.4,0.06521739130434782,4.420833333333333,0.0
